DATE,Return
2002-12,0.0261
2003-01,0.02859523809523809
2003-02,0.02717368421052632
2003-03,0.026561904761904766
2003-04,0.028061904761904757
2003-05,0.02480952380952381
2003-06,0.023980952380952377
2003-07,0.030550000000000004
2003-08,0.03476190476190476
2003-09,0.0331904761904762
2003-10,0.033486363636363634
2003-11,0.03347777777777779
2003-12,0.033531818181818177
2004-01,0.0325
2004-02,0.03139473684210525
2004-03,0.028730434782608703
2004-04,0.03389523809523809
2004-05,0.03676
2004-06,0.03445714285714285
2004-07,0.03140476190476191
2004-08,0.02778181818181818
2004-09,0.024442857142857138
2004-10,0.023024999999999993
2004-11,0.020864999999999998
2004-12,0.020081818181818176
2005-01,0.01850500000000001
2005-02,0.015857894736842102
2005-03,0.017018181818181818
2005-04,0.015042857142857139
2005-05,0.012423809523809521
2005-06,0.00961818181818182
2005-07,0.008899999999999998
2005-08,0.007443478260869572
2005-09,0.007047619047619046
2005-10,0.006710000000000008
2005-11,0.005604999999999999
2005-12,0.004961904761904765
2006-01,0.0008000000000000021
2006-02,0.00029473684210525736
2006-03,0.0009608695652173968
2006-04,0.0026894736842105263
2006-05,0.002736363636363641
2006-06,0.0018863636363636374
2006-07,0.00010999999999999899
2006-08,-0.0021391304347826087
2006-09,-0.0021100000000000008
2006-10,-0.003171428571428575
2006-11,-0.004780952380952386
2006-12,-0.004084999999999998
2007-01,-0.003457142857142853
2007-02,-0.004405263157894725
2007-03,-0.005154545454545446
2007-04,-0.003128571428571425
2007-05,-0.0012136363636363681
2007-06,0.0036095238095238125
2007-07,0.0004333333333333342
2007-08,0.0035782608695652113
2007-09,0.005273684210526312
2007-10,0.005249999999999991
2007-11,0.007939999999999996
2007-12,0.010310000000000003
2008-01,0.00924285714285714
2008-02,0.015634999999999996
2008-03,0.022265
2008-04,0.02363181818181818
2008-05,0.02115714285714286
2008-06,0.022090476190476185
2008-07,0.023527272727272723
2008-08,0.021328571428571426
2008-09,0.025395238095238096
2008-10,0.031281818181818175
2008-11,0.03332777777777778
2008-12,0.023822727272727277
2009-01,0.02388
2009-02,0.02574736842105263
2009-03,0.02603636363636364
2009-04,0.02769047619047619
2009-05,0.03116
2009-06,0.03543181818181818
2009-07,0.03378636363636364
2009-08,0.034152380952380955
2009-09,0.032785714285714286
2009-10,0.033133333333333334
2009-11,0.03350526315789474
2009-12,0.03535454545454546
2010-01,0.036715789473684216
2010-02,0.03582105263157894
2010-03,0.0357695652173913
2010-04,0.03684545454545454
2010-05,0.032600000000000004
2010-06,0.03080454545454545
2010-07,0.028538095238095237
2010-08,0.02543636363636364
2010-09,0.02495714285714286
2010-10,0.024055
2010-11,0.026199999999999998
2010-12,0.0315
2011-01,0.03242
2011-02,0.0344421052631579
2011-03,0.03313913043478261
2011-04,0.033964999999999995
2011-05,0.03127619047619048
2011-06,0.02965
2011-07,0.029655
2011-08,0.022786956521739128
2011-09,0.019614285714285713
2011-10,0.021330000000000002
2011-11,0.019994999999999995
2011-12,0.01966666666666667
2012-01,0.019319999999999997
2012-02,0.018755
2012-03,0.020886363636363633
2012-04,0.019690476190476192
2012-05,0.017136363636363637
2012-06,0.015309523809523811
2012-07,0.014295238095238097
2012-08,0.015756521739130436
2012-09,0.016178947368421053
2012-10,0.016414285714285715
2012-11,0.015604999999999999
2012-12,0.01649
2013-01,0.018404761904761906
2013-02,0.01885263157894737
2013-03,0.018705
2013-04,0.01699090909090909
2013-05,0.01884090909090909
2013-06,0.022495
2013-07,0.02546818181818182
2013-08,0.026936363636363637
2013-09,0.027934999999999998
2013-10,0.025686363636363632
2013-11,0.026505263157894737
2013-12,0.028352380952380955
2014-01,0.028147619047619043
2014-02,0.026568421052631578
2014-03,0.026709523809523808
2014-04,0.026742857142857145
2014-05,0.025266666666666666
2014-06,0.02562857142857143
2014-07,0.02515909090909091
2014-08,0.02387142857142857
2014-09,0.025142857142857144
2014-10,0.022872727272727274
2014-11,0.023038888888888887
2014-12,0.021781818181818183
2015-01,0.01854
2015-02,0.019573684210526316
2015-03,0.020149999999999998
2015-04,0.01911818181818182
2015-05,0.021810000000000003
2015-06,0.023486363636363635
2015-07,0.022922727272727275
2015-08,0.020952380952380955
2015-09,0.02148571428571429
2015-10,0.020533333333333334
2015-11,0.021368421052631578
2015-12,0.02014090909090909
2016-01,0.01827894736842105
2016-02,0.014650000000000002
2016-03,0.015918181818181817
2016-04,0.01577142857142857
2016-05,0.015295238095238094
2016-06,0.013713636363636365
2016-07,0.012029999999999999
2016-08,0.012569565217391306
2016-09,0.013361904761904762
2016-10,0.01433
2016-11,0.016895000000000004
2016-12,0.019799999999999998
2017-01,0.019135
2017-02,0.018926315789473683
2017-03,0.017339130434782607
2017-04,0.014889473684210527
2017-05,0.014004545454545454
2017-06,0.01187727272727273
2017-07,0.012315
2017-08,0.011769565217391302
2017-09,0.011554999999999998
2017-10,0.01266666666666667
2017-11,0.011028571428571431
2017-12,0.010609999999999996
2018-01,0.011514285714285713
2018-02,0.012710526315789474
2018-03,0.011157142857142855
2018-04,0.01080952380952381
2018-05,0.010781818181818184
2018-06,0.009771428571428573
2018-07,0.008942857142857145
2018-08,0.008165217391304349
2018-09,0.008389473684210523
2018-10,0.008590909090909087
2018-11,0.007429999999999999
2018-12,0.00420526315789474
2019-01,0.0029000000000000067
2019-02,0.0023842105263157908
2019-03,0.0011714285714285698
2019-04,0.0009952380952380942
2019-05,-8.18181818181829e-05
2019-06,-0.0014550000000000014
2019-07,-0.00085909090909091
2019-08,-0.0036409090909090905
2019-09,-0.002349999999999998
2019-10,0.0002818181818181817
2019-11,0.0023999999999999994
2019-12,0.0029761904761904726
2020-01,0.002052380952380953
2020-02,-0.00040526315789473494
2020-03,0.005745454545454545
2020-04,0.005195238095238096
2020-05,0.005465
2020-06,0.00569090909090909
2020-07,0.004968181818181818
2020-08,0.0054571428571428575
2020-09,0.00570952380952381
2020-10,0.006866666666666666
2020-11,0.0077894736842105275
2020-12,0.008463636363636362
2021-01,0.009973684210526313
2021-02,0.012152631578947368
2021-03,0.01579565217391304
2021-04,0.01614090909090909
2021-05,0.01603
2021-06,0.014831818181818184
2021-07,0.012661904761904763
2021-08,0.012286363636363637
2021-09,0.01332857142857143
2021-10,0.015305
2021-11,0.015080000000000001
2021-12,0.014063636363636361
