DATE,Return
2003-02,-0.2430696148719346
2003-03,0.0622193836405653
2003-04,0.9329435718746732
2003-05,0.5750940391237949
2003-06,0.1025237189793683
2003-07,0.1549298780478926
2003-08,0.1700260621694735
2003-09,-0.1860752321691658
2003-10,0.6166332941740543
2003-11,0.0425420488564746
2003-12,0.566509216619432
2004-01,0.1658116434090634
2004-02,0.1056655795881685
2004-03,-0.2345722528057064
2004-04,-0.2449652140003686
2004-05,0.0978464011682494
2004-06,0.1685298900190955
2004-07,-0.4564671866212675
2004-08,-0.0153654324832067
2004-09,0.0711093634649229
2004-10,0.1272009242912781
2004-11,0.4211992355516466
2004-12,0.347189463209371
2005-01,-0.3457006093075282
2005-02,0.1851875220064123
2005-03,-0.2743891394507486
2005-04,-0.2847125088086857
2005-05,0.3179817024316467
2005-06,-0.0416943883402314
2005-07,0.389844442843421
2005-08,-0.1772913421397225
2005-09,0.0413978156103271
2005-10,-0.2575243591877618
2005-11,0.3768831582291199
2005-12,-0.056099620377786
2006-01,0.261441256093297
2006-02,-0.0402515809439362
2006-03,0.0859105944718929
2006-04,0.095962571856235
2006-05,-0.422102998458438
2006-06,-0.0500244783084847
2006-07,0.0101555456414401
2006-08,0.2065250999890128
2006-09,0.2476055756133877
2006-10,0.3308055668342713
2006-11,0.1516474951647706
2006-12,0.1057443937760455
2007-01,0.1211132781828973
2007-02,-0.3093804276928062
2007-03,0.0741143407250226
2007-04,0.4725501898830225
2007-05,0.3431271081247035
2007-06,-0.2648244420031915
2007-07,-0.4338253974867166
2007-08,0.1076150381393383
2007-09,0.3843123086695252
2007-10,0.1325907859553852
2007-11,-0.570006008552989
2007-12,-0.1445171027355752
2008-01,-0.7714040444760957
2008-02,-0.454509312847458
2008-03,-0.1066154807738089
2008-04,0.5338103716947492
2008-05,0.0892901804488223
2008-06,-1.0725438560110117
2008-07,-0.158389726950906
2008-08,0.1074284331723157
2008-09,-1.1263591072874106
2008-10,-2.071235197304158
2008-11,-0.9334551747311832
2008-12,0.0696952832383573
2009-01,-1.053063116696651
2009-02,-1.347874371442393
2009-03,0.9966580893984204
2009-04,1.0978295212077311
2009-05,0.6040473566219985
2009-06,-0.0348682546308622
2009-07,0.8540779985006833
2009-08,0.3668508378511015
2009-09,0.394661101058388
2009-10,-0.2710201967979609
2009-11,0.6543424216552579
2009-12,0.1773468510320597
2010-01,-0.4810225272545143
2010-02,0.3052537422427632
2010-03,0.66828319350249
2010-04,0.1386425839659741
2010-05,-1.0179101048782864
2010-06,-0.6786302159689712
2010-07,0.7952199091813363
2010-08,-0.5963765672276207
2010-09,1.0241370461374362
2010-10,0.4168719284264875
2010-11,-0.0551129969589198
2010-12,0.7506913932567701
2011-01,0.2378068923096699
2011-02,0.3477156068423841
2011-03,-0.0467112335308674
2011-04,0.3073945679984321
2011-05,-0.1936971490283931
2011-06,-0.2491122671024791
2011-07,-0.2877231036799945
2011-08,-0.7045237302105554
2011-09,-0.8808962379231391
2011-10,1.2711564612492976
2011-11,-0.0808395812841367
2011-12,0.0826122116186812
2012-01,0.5033317524598242
2012-02,0.4673985652174067
2012-03,0.3542605016500303
2012-04,-0.1104979998985233
2012-05,-0.7698405267563422
2012-06,0.4584359772162262
2012-07,0.1359042237907882
2012-08,0.2203778253773762
2012-09,0.2736022644659353
2012-10,-0.2549348213574322
2012-11,0.0176206002205132
2012-12,0.0676287714754153
2013-01,0.5859895385548072
2013-02,0.1128856799173405
2013-03,0.4122776877944757
2013-04,0.1994383042677711
2013-05,0.2298719220148757
2013-06,-0.2029916191469699
2013-07,0.5677222316842973
2013-08,-0.4029489610248548
2013-09,0.328899279110344
2013-10,0.5089899422342458
2013-11,0.3094094458816288
2013-12,0.253734456086304
2014-01,-0.4555758238506915
2014-02,0.4903096252958339
2014-03,0.0559526516853913
2014-04,0.0473570888885889
2014-05,0.2267728846888892
2014-06,0.2027142667079273
2014-07,-0.2063806974168356
2014-08,0.4276635469579033
2014-09,-0.211508904136305
2014-10,0.2553766189155278
2014-11,0.2711475082002237
2014-12,-0.0723357774646918
2015-01,-0.3913046700609275
2015-02,0.6389574991085323
2015-03,-0.2291805580979076
2015-04,0.0828998378704232
2015-05,0.1039215876550775
2015-06,-0.2757764273931233
2015-07,0.213658898676764
2015-08,-0.7726412476418156
2015-09,-0.339042546788589
2015-10,0.9750974137519984
2015-11,-0.0165731496233499
2015-12,-0.2327894931195833
2016-01,-0.629676496142375
2016-02,-0.0673353237080425
2016-03,0.7730024641897923
2016-04,0.0143403984476095
2016-05,0.1658333255415565
2016-06,-0.0055098542094166
2016-07,0.4122776090397852
2016-08,-0.0301961321795361
2016-09,-0.0311181755765695
2016-10,-0.2507531469084135
2016-11,0.3886742619515404
2016-12,0.1934901016833426
2017-01,0.1902872983805902
