DATE,Return
2003-01,0.102241341991342
2003-02,0.1031473684210526
2003-03,0.0989857142857142
2003-04,0.0900761904761904
2003-05,0.0830190476190476
2003-06,0.0796666666666666
2003-07,0.0804215415019762
2003-08,0.0843231601731601
2003-09,0.0783521645021644
2003-10,0.0741209486166007
2003-11,0.0717730158730158
2003-12,0.0686045454545454
2004-01,0.0640768181818182
2004-02,0.0661002506265664
2004-03,0.0651652173913043
2004-04,0.0664523809523809
2004-05,0.0725907142857143
2004-06,0.0689554112554112
2004-07,0.0656542443064182
2004-08,0.0628954545454545
2004-09,0.0580720779220779
2004-10,0.0554686363636363
2004-11,0.0495704545454545
2004-12,0.0472272727272727
2005-01,0.0474280952380952
2005-02,0.0439352631578947
2005-03,0.0447590909090909
2005-04,0.0507651515151515
2005-05,0.0529764069264069
2005-06,0.0472909090909091
2005-07,0.0428477272727272
2005-08,0.0404652173913043
2005-09,0.0424525974025974
2005-10,0.042075
2005-11,0.041695909090909
2005-12,0.0414859307359307
2006-01,0.0362828571428571
2006-02,0.0342202631578947
2006-03,0.0339782608695652
2006-04,0.0331492105263157
2006-05,0.0325581027667984
2006-06,0.0347954545454545
2006-07,0.0339207142857142
2006-08,0.0320608695652174
2006-09,0.0321681818181818
2006-10,0.029456277056277
2006-11,0.026830303030303
2006-12,0.0261414285714285
2007-01,0.0244021645021645
2007-02,0.0220684210526315
2007-03,0.0234869565217391
2007-04,0.0240583333333333
2007-05,0.024490909090909
2007-06,0.029367316017316
2007-07,0.033399567099567
2007-08,0.0456173913043478
2007-09,0.0476197994987468
2007-10,0.0447379446640316
2007-11,0.057945909090909
2007-12,0.06336
2008-01,0.07195
2008-02,0.0813457142857142
2008-03,0.095375
2008-04,0.0909863636363636
2008-05,0.0825484472049689
2008-06,0.0844857142857142
2008-07,0.0952065217391304
2008-08,0.0970714285714285
2008-09,0.1103787878787878
2008-10,0.171049604743083
2008-11,0.201213492063492
2008-12,0.2178727272727272
2009-01,0.1822595454545454
2009-02,0.181728320802005
2009-03,0.1950772727272727
2009-04,0.1733857142857142
2009-05,0.1450345454545454
2009-06,0.1323863636363636
2009-07,0.1252679841897233
2009-08,0.1133571428571428
2009-09,0.1064530303030302
2009-10,0.0996962732919254
2009-11,0.0977551378446115
2009-12,0.0927045454545454
2010-01,0.0866175438596491
2010-02,0.0903248120300751
2010-03,0.0847652173913043
2010-04,0.0807201298701298
2010-05,0.0862666666666666
2010-06,0.09005
2010-07,0.0847890269151138
2010-08,0.0817
2010-09,0.0786082251082251
2010-10,0.0731640909090909
2010-11,0.0733063636363636
2010-12,0.075290909090909
2011-01,0.0715752380952381
2011-02,0.069248947368421
2011-03,0.0701739130434782
2011-04,0.0693435714285714
2011-05,0.0684541125541125
2011-06,0.072940909090909
2011-07,0.0722522727272727
2011-08,0.0823869565217391
2011-09,0.0875664502164502
2011-10,0.0912814285714285
2011-11,0.0868190909090909
2011-12,0.0858311688311688
2012-01,0.0786216666666666
2012-02,0.0722085714285714
2012-03,0.0712025691699604
2012-04,0.0718519047619047
2012-05,0.0721349802371541
2012-06,0.0760493506493506
2012-07,0.0709467532467532
2012-08,0.0674652173913043
2012-09,0.0642235588972431
2012-10,0.0633251082251082
2012-11,0.0651786363636363
2012-12,0.06206
2013-01,0.0590844155844155
2013-02,0.0599705263157894
2013-03,0.0580490476190476
2013-04,0.0566090909090909
2013-05,0.0543199604743083
2013-06,0.0644283333333333
2013-07,0.0641237154150197
2013-08,0.0643874458874458
2013-09,0.0642923809523809
2013-10,0.061192490118577
2013-11,0.0589210526315789
2013-12,0.0581666666666666
2014-01,0.0574984848484848
2014-02,0.0567836842105263
2014-03,0.0554619047619047
2014-04,0.0549666666666666
2014-05,0.0542109730848861
2014-06,0.0522428571428571
2014-07,0.0542537549407114
2014-08,0.0566532467532467
2014-09,0.0587636363636363
2014-10,0.0613144268774703
2014-11,0.0611357142857142
2014-12,0.0671590909090909
2015-01,0.0666916666666666
2015-02,0.0620448621553884
2015-03,0.0619772727272727
2015-04,0.0602967532467532
